point ewma,point Taux FAIL,limite Construction,point loi norm sup,point loi norm inf,Dates,Date_comments,the_comments,Arcs
-0.000384905792826528,0.12,2.0,0.8636319387608327,-0.23129527209416634,2021-05-20,,,386
0.02369207536573878,-0.03,2.0,0.8636319387608327,-0.23129527209416634,2021-05-21,,,387
0.012953660292591025,-0.15,2.0,0.8636319387608327,-0.23129527209416634,2021-05-22,,,388
-0.01963707176592718,-0.465,2.0,0.8636319387608327,-0.23129527209416634,2021-05-25,,,389
-0.10870965741274176,-0.10500000000000001,2.0,0.8636319387608327,-0.23129527209416634,2021-05-26,,,390
-0.10796772593019342,0.06,2.0,0.8636319387608327,-0.23129527209416634,2021-05-27,,,391
-0.07437418074415475,0.15,2.0,0.8636319387608327,-0.23129527209416634,2021-05-28,,,392
-0.0294993445953238,-0.85,2.0,0.8636319387608327,-0.23129527209416634,2021-05-31,,,393
-0.19359947567625907,0.0,2.0,0.8636319387608327,-0.23129527209416634,2021-06-01,,,394
-0.15487958054100726,0.3433333333333333,2.0,0.8636319387608327,-0.23129527209416634,2021-06-02,,,395
-0.05523699776613915,0.95,2.0,0.8636319387608327,-0.23129527209416634,2021-06-03,,,396
0.14581040178708868,0.57,2.0,0.8636319387608327,-0.23129527209416634,2021-06-04,,,397
0.23064832142967095,0.87,2.0,0.8636319387608327,-0.23129527209416634,2021-06-07,,,398
0.35851865714373676,0.7,2.0,0.8636319387608327,-0.23129527209416634,2021-06-08,,,399
0.42681492571498936,0.61,2.0,0.8636319387608327,-0.23129527209416634,2021-06-09,,,400
0.4634519405719915,0.5,2.0,0.8636319387608327,-0.23129527209416634,2021-06-10,,,401
0.4707615524575932,0.55,2.0,0.8636319387608327,-0.23129527209416634,2021-06-11,,,402
0.4866092419660746,0.10500000000000001,2.0,0.8636319387608327,-0.23129527209416634,2021-06-14,,,403
0.4102873935728597,0.64,2.0,0.8636319387608327,-0.23129527209416634,2021-06-15,,,404
0.4562299148582878,0.33,2.0,0.8636319387608327,-0.23129527209416634,2021-06-16,,,405
0.43098393188663026,-0.19,2.0,0.8636319387608327,-0.23129527209416634,2021-06-17,,,406
0.3067871455093042,-0.12,2.0,0.8636319387608327,-0.23129527209416634,2021-06-18,,,407
0.22142971640744338,0.04,2.0,0.8636319387608327,-0.23129527209416634,2021-06-19,,,408
0.18514377312595473,-0.010000000000000002,2.0,0.8636319387608327,-0.23129527209416634,2021-06-21,,,409
0.14611501850076378,-0.09,2.0,0.8636319387608327,-0.23129527209416634,2021-06-22,,,410
0.09889201480061102,-0.11,2.0,0.8636319387608327,-0.23129527209416634,2021-06-23,,,411
0.05711361184048881,-0.315,2.0,0.8636319387608327,-0.23129527209416634,2021-06-24,,,412
-0.017309110527608945,0.04,2.0,0.8636319387608327,-0.23129527209416634,2021-06-25,,,413
-0.005847288422087156,-0.5666666666666667,2.0,0.8636319387608327,-0.23129527209416634,2021-06-28,,,414
-0.11801116407100307,-0.47,2.0,0.8636319387608327,-0.23129527209416634,2021-06-29,,,415
-0.18840893125680247,-0.36,2.0,0.8636319387608327,-0.23129527209416634,2021-06-30,,,416
-0.222727145005442,-0.45,2.0,0.8636319387608327,-0.23129527209416634,2021-07-01,,,417
-0.26818171600435364,-0.5,2.0,0.8636319387608327,-0.23129527209416634,2021-07-02,,,418
-0.31454537280348294,-0.81,2.0,0.8636319387608327,-0.23129527209416634,2021-07-05,,,419
-0.4136362982427864,-0.78,2.0,0.8636319387608327,-0.23129527209416634,2021-07-06,,,420
-0.4869090385942292,-0.45,2.0,0.8636319387608327,-0.23129527209416634,2021-07-07,,,421
-0.4795272308753834,-0.47,2.0,0.8636319387608327,-0.23129527209416634,2021-07-08,,,422
-0.4776217847003067,-0.625,2.0,0.8636319387608327,-0.23129527209416634,2021-07-09,,,423
-0.5070974277602454,-0.51,2.0,0.8636319387608327,-0.23129527209416634,2021-07-12,,,424
-0.5076779422081963,-0.8,2.0,0.8636319387608327,-0.23129527209416634,2021-07-13,,,425
-0.5661423537665571,-0.73,2.0,0.8636319387608327,-0.23129527209416634,2021-07-15,,,426
-0.5989138830132457,-0.69,2.0,0.8636319387608327,-0.23129527209416634,2021-07-16,,,427
-0.6171311064105965,-0.54,2.0,0.8636319387608327,-0.23129527209416634,2021-07-19,,,428
-0.6017048851284773,-0.67,2.0,0.8636319387608327,-0.23129527209416634,2021-07-20,,,429
-0.6153639081027819,-0.61,2.0,0.8636319387608327,-0.23129527209416634,2021-07-21,,,430
-0.6142911264822255,-0.69,2.0,0.8636319387608327,-0.23129527209416634,2021-07-22,,,431
-0.6294329011857804,-0.66,2.0,0.8636319387608327,-0.23129527209416634,2021-07-23,,,432
-0.6355463209486244,-0.83,2.0,0.8636319387608327,-0.23129527209416634,2021-07-26,,,433
-0.6744370567588995,-0.93,2.0,0.8636319387608327,-0.23129527209416634,2021-07-27,,,434
-0.7255496454071197,-0.95,2.0,0.8636319387608327,-0.23129527209416634,2021-07-28,,,435
-0.7704397163256957,-0.86,2.0,0.8636319387608327,-0.23129527209416634,2021-07-29,,,436
-0.7883517730605567,-0.97,2.0,0.8636319387608327,-0.23129527209416634,2021-07-30,,,437
-0.8246814184484454,-0.85,2.0,0.8636319387608327,-0.23129527209416634,2021-08-02,,,438
-0.8297451347587564,-0.54,2.0,0.8636319387608327,-0.23129527209416634,2021-08-03,,,439
-0.7717961078070051,-0.98,2.0,0.8636319387608327,-0.23129527209416634,2021-08-04,,,440
-0.8134368862456041,-1.02,2.0,0.8636319387608327,-0.23129527209416634,2021-08-05,,,441
-0.8547495089964834,-1.14,2.0,0.8636319387608327,-0.23129527209416634,2021-08-06,,,442
-0.9117996071971868,-0.92,2.0,0.8636319387608327,-0.23129527209416634,2021-08-09,,,443
-0.9134396857577495,-0.91,2.0,0.8636319387608327,-0.23129527209416634,2021-08-10,,,444
-0.9127517486061997,-0.59,2.0,0.8636319387608327,-0.23129527209416634,2021-08-11,,,445
-0.8482013988849598,-0.81,2.0,0.8636319387608327,-0.23129527209416634,2021-08-12,,,446
-0.8405611191079679,-0.96,2.0,0.8636319387608327,-0.23129527209416634,2021-08-13,,,447
-0.8644488952863745,-1.16,2.0,0.8636319387608327,-0.23129527209416634,2021-08-16,,,448
-0.9235591162290996,-0.68,2.0,0.8636319387608327,-0.23129527209416634,2021-08-17,,,449
-0.8748472929832797,-0.85,2.0,0.8636319387608327,-0.23129527209416634,2021-08-18,,,450
-0.8698778343866238,-0.93,2.0,0.8636319387608327,-0.23129527209416634,2021-08-19,,,451
-0.8819022675092991,-1.04,2.0,0.8636319387608327,-0.23129527209416634,2021-08-20,,,452
-0.9135218140074393,-0.89,2.0,0.8636319387608327,-0.23129527209416634,2021-08-23,,,453
-0.9088174512059515,0.43,2.0,0.8636319387608327,-0.23129527209416634,2021-08-24,,,454
-0.6410539609647613,0.27,2.0,0.8636319387608327,-0.23129527209416634,2021-08-25,,,455
-0.45884316877180903,0.25,2.0,0.8636319387608327,-0.23129527209416634,2021-08-26,,,456
-0.31707453501744726,0.37,2.0,0.8636319387608327,-0.23129527209416634,2021-08-27,,,457
-0.1796596280139578,0.21,2.0,0.8636319387608327,-0.23129527209416634,2021-08-30,,,458
-0.10172770241116624,0.3,2.0,0.8636319387608327,-0.23129527209416634,2021-08-31,,,459
-0.021382161928932997,0.51,2.0,0.8636319387608327,-0.23129527209416634,2021-09-01,,,460
0.0848942704568536,0.26,2.0,0.8636319387608327,-0.23129527209416634,2021-09-02,,,461
0.11991541636548289,-0.12000000000000001,2.0,0.8636319387608327,-0.23129527209416634,2021-09-03,,,462
0.07193233309238631,0.1,2.0,0.8636319387608327,-0.23129527209416634,2021-09-06,,,463
0.07754586647390906,0.1,2.0,0.8636319387608327,-0.23129527209416634,2021-09-07,,,464
0.08203669317912725,0.04,2.0,0.8636319387608327,-0.23129527209416634,2021-09-08,,,465
0.0736293545433018,0.01,2.0,0.8636319387608327,-0.23129527209416634,2021-09-09,,,466
0.060903483634641445,-0.01,2.0,0.8636319387608327,-0.23129527209416634,2021-09-10,,,467
0.04672278690771316,0.48,2.0,0.8636319387608327,-0.23129527209416634,2021-09-13,,,468
0.13337822952617054,0.11,2.0,0.8636319387608327,-0.23129527209416634,2021-09-14,,,469
0.12870258362093642,0.11,2.0,0.8636319387608327,-0.23129527209416634,2021-09-15,,,470
0.12496206689674914,0.53,2.0,0.8636319387608327,-0.23129527209416634,2021-09-16,,,471
0.20596965351739932,0.22,2.0,0.8636319387608327,-0.23129527209416634,2021-09-17,,,472
0.20877572281391948,0.51,2.0,0.8636319387608327,-0.23129527209416634,2021-09-18,,,473
0.26902057825113557,0.31,2.0,0.8636319387608327,-0.23129527209416634,2021-09-20,,,474
0.2772164626009085,0.28,2.0,0.8636319387608327,-0.23129527209416634,2021-09-21,,,475
0.27777317008072683,0.45,2.0,0.8636319387608327,-0.23129527209416634,2021-09-22,,,476
0.3122185360645815,0.54,2.0,0.8636319387608327,-0.23129527209416634,2021-09-23,,,477
0.3577748288516652,0.48,2.0,0.8636319387608327,-0.23129527209416634,2021-09-24,,,478
0.38221986308133216,0.12,2.0,0.8636319387608327,-0.23129527209416634,2021-09-27,,,479
0.3297758904650658,0.25,2.0,0.8636319387608327,-0.23129527209416634,2021-09-28,,,480
0.3138207123720526,-0.02,2.0,0.8636319387608327,-0.23129527209416634,2021-09-29,,,481
0.24705656989764208,0.05,2.0,0.8636319387608327,-0.23129527209416634,2021-09-30,,,482
0.20764525591811367,-0.11,2.0,0.8636319387608327,-0.23129527209416634,2021-10-01,,,483
0.14411620473449097,-0.07,2.0,0.8636319387608327,-0.23129527209416634,2021-10-04,,,484
0.10129296378759278,-0.34,2.0,0.8636319387608327,-0.23129527209416634,2021-10-05,,,485
0.013034371030074224,0.1,2.0,0.8636319387608327,-0.23129527209416634,2021-10-06,,,486
0.03042749682405938,-0.12,2.0,0.8636319387608327,-0.23129527209416634,2021-10-07,,,487
0.00034199745924750474,-0.05,2.0,0.8636319387608327,-0.23129527209416634,2021-10-08,,,488
-0.009726402032601998,0.755,2.0,0.8636319387608327,-0.23129527209416634,2021-10-11,,,489
0.14321887837391842,0.56,2.0,0.8636319387608327,-0.23129527209416634,2021-10-12,,,490
0.22657510269913475,0.25,2.0,0.8636319387608327,-0.23129527209416634,2021-10-13,,,491
0.23126008215930782,0.24,2.0,0.8636319387608327,-0.23129527209416634,2021-10-14,,,492
0.23300806572744626,0.37,2.0,0.8636319387608327,-0.23129527209416634,2021-10-15,,,493
0.260406452581957,0.14,2.0,0.8636319387608327,-0.23129527209416634,2021-10-18,,,494
0.2363251620655656,0.15,2.0,0.8636319387608327,-0.23129527209416634,2021-10-19,,,495
0.2190601296524525,0.43,2.0,0.8636319387608327,-0.23129527209416634,2021-10-20,,,496
0.261248103721962,0.17,2.0,0.8636319387608327,-0.23129527209416634,2021-10-21,,,497
0.24299848297756962,0.62,2.0,0.8636319387608327,-0.23129527209416634,2021-10-22,,,498
0.3183987863820557,0.44,2.0,0.8636319387608327,-0.23129527209416634,2021-10-25,,,499
0.3427190291056446,0.0,2.0,0.8636319387608327,-0.23129527209416634,2021-10-26,,,500
0.2741752232845157,0.43,2.0,0.8636319387608327,-0.23129527209416634,2021-10-27,,,501
0.3053401786276126,0.0,2.0,0.8636319387608327,-0.23129527209416634,2021-10-28,,,502
0.2442721429020901,0.02,2.0,0.8636319387608327,-0.23129527209416634,2021-10-29,,,503
0.1994177143216721,0.15,2.0,0.8636319387608327,-0.23129527209416634,2021-10-30,,,504
0.1895341714573377,-0.33,2.0,0.8636319387608327,-0.23129527209416634,2021-11-02,,,505
0.08562733716587018,-0.18,2.0,0.8636319387608327,-0.23129527209416634,2021-11-03,,,506
0.03250186973269615,-0.19999999999999998,2.0,0.8636319387608327,-0.23129527209416634,2021-11-04,,,507
-0.01399850421384308,0.32,2.0,0.8636319387608327,-0.23129527209416634,2021-11-05,,,508
0.05280119662892554,0.3,2.0,0.8636319387608327,-0.23129527209416634,2021-11-08,,,509
0.10224095730314042,0.28,2.0,0.8636319387608327,-0.23129527209416634,2021-11-09,,,510
0.13779276584251235,0.52,2.0,0.8636319387608327,-0.23129527209416634,2021-11-10,,,511
0.21423421267400988,0.04,2.0,0.8636319387608327,-0.23129527209416634,2021-11-12,,,512
0.1793873701392079,0.21,2.0,0.8636319387608327,-0.23129527209416634,2021-11-13,,,513
0.18550989611136634,0.93,2.0,0.8636319387608327,-0.23129527209416634,2021-11-15,,,514
0.3344079168890931,0.5766666666666667,2.0,0.8636319387608327,-0.23129527209416634,2021-11-16,,,515
0.3828596668446078,0.69,2.0,0.8636319387608327,-0.23129527209416634,2021-11-17,,,516
0.4442877334756863,0.28,2.0,0.8636319387608327,-0.23129527209416634,2021-11-18,,,517
0.41143018678054905,0.53,2.0,0.8636319387608327,-0.23129527209416634,2021-11-19,,,518
0.43514414942443924,0.2733333333333334,2.0,0.8636319387608327,-0.23129527209416634,2021-11-22,,,519
0.40278198620621813,0.57,2.0,0.8636319387608327,-0.23129527209416634,2021-11-23,,,520
0.43622558896497454,1.394,2.0,0.8636319387608327,-0.23129527209416634,2021-11-24,,,521
0.6277804711719797,1.58,2.0,0.8636319387608327,-0.23129527209416634,2021-11-25,,,522
0.8182243769375838,1.0699999999999998,2.0,0.8636319387608327,-0.23129527209416634,2021-11-26,,,523
0.868579501550067,0.95,2.0,0.8636319387608327,-0.23129527209416634,2021-11-27,,,524
0.8848636012400537,1.44,2.0,0.8636319387608327,-0.23129527209416634,2021-11-29,,,525
0.995890880992043,1.6,2.0,0.8636319387608327,-0.23129527209416634,2021-11-30,,,526
1.1167127047936345,1.29,2.0,0.8636319387608327,-0.23129527209416634,2021-12-01,,,527
1.1513701638349076,1.6,2.0,0.8636319387608327,-0.23129527209416634,2021-12-02,,,528
1.2410961310679263,0.15,2.0,0.8636319387608327,-0.23129527209416634,2021-12-03,,,529
1.0228769048543411,-0.08,2.0,0.8636319387608327,-0.23129527209416634,2021-12-04,,,530
0.802301523883473,-0.18,2.0,0.8636319387608327,-0.23129527209416634,2021-12-06,,,531
0.6058412191067784,-0.38,2.0,0.8636319387608327,-0.23129527209416634,2021-12-07,,,532
0.4086729752854227,0.0,2.0,0.8636319387608327,-0.23129527209416634,2021-12-08,,,533
0.32693838022833815,-0.08,2.0,0.8636319387608327,-0.23129527209416634,2021-12-09,,,534
0.2455507041826705,-0.16,2.0,0.8636319387608327,-0.23129527209416634,2021-12-10,,,535
0.1644405633461364,0.02,2.0,0.8636319387608327,-0.23129527209416634,2021-12-11,,,536
0.13555245067690913,0.23,2.0,0.8636319387608327,-0.23129527209416634,2021-12-13,,,537
0.1544419605415273,0.09999999999999999,2.0,0.8636319387608327,-0.23129527209416634,2021-12-14,,,538
0.14355356843322184,0.15,2.0,0.8636319387608327,-0.23129527209416634,2021-12-15,,,539
0.1448428547465775,0.27,2.0,0.8636319387608327,-0.23129527209416634,2021-12-16,,,540
0.169874283797262,0.27,2.0,0.8636319387608327,-0.23129527209416634,2021-12-17,,,541
0.1898994270378096,-0.15,2.0,0.8636319387608327,-0.23129527209416634,2021-12-20,,,542
0.12191954163024768,0.03,2.0,0.8636319387608327,-0.23129527209416634,2021-12-21,,,543
0.10353563330419815,-0.49,2.0,0.8636319387608327,-0.23129527209416634,2021-12-22,,,544
-0.015171493356641474,-0.57,2.0,0.8636319387608327,-0.23129527209416634,2021-12-23,,,545
-0.12613719468531318,-0.64,2.0,0.8636319387608327,-0.23129527209416634,2021-12-24,,,546
-0.22890975574825057,-1.085,2.0,0.8636319387608327,-0.23129527209416634,2021-12-27,,,547
-0.4001278045986004,-0.78,2.0,0.8636319387608327,-0.23129527209416634,2021-12-28,,,548
-0.4761022436788804,-0.825,2.0,0.8636319387608327,-0.23129527209416634,2021-12-29,,,549
-0.5458817949431043,-0.5,2.0,0.8636319387608327,-0.23129527209416634,2021-12-30,,,550
-0.5367054359544835,-0.89,2.0,0.8636319387608327,-0.23129527209416634,2021-12-31,,,551
-0.6073643487635868,-0.65,2.0,0.8636319387608327,-0.23129527209416634,2022-01-03,,,552
-0.6158914790108695,-1.07,2.0,0.8636319387608327,-0.23129527209416634,2022-01-04,,,553
-0.7067131832086957,-1.13,2.0,0.8636319387608327,-0.23129527209416634,2022-01-05,,,554
-0.7913705465669566,-0.86,2.0,0.8636319387608327,-0.23129527209416634,2022-01-06,,,555
-0.8050964372535654,-0.9,2.0,0.8636319387608327,-0.23129527209416634,2022-01-07,,,556
-0.8240771498028524,-1.09,2.0,0.8636319387608327,-0.23129527209416634,2022-01-10,,,557
-0.8772617198422821,-0.72,2.0,0.8636319387608327,-0.23129527209416634,2022-01-11,,,558
-0.8458093758738258,-0.83,2.0,0.8636319387608327,-0.23129527209416634,2022-01-12,,,559
-0.8426475006990607,-0.8,2.0,0.8636319387608327,-0.23129527209416634,2022-01-13,,,560
-0.8341180005592487,-0.61,2.0,0.8636319387608327,-0.23129527209416634,2022-01-14,,,561
-0.789294400447399,-1.11,2.0,0.8636319387608327,-0.23129527209416634,2022-01-15,,,562
-0.8534355203579191,-1.18,2.0,0.8636319387608327,-0.23129527209416634,2022-01-17,,,563
-0.9187484162863353,-0.585,2.0,0.8636319387608327,-0.23129527209416634,2022-01-18,,,564
-0.8519987330290683,-0.24,2.0,0.8636319387608327,-0.23129527209416634,2022-01-19,,,565
-0.7295989864232547,-0.5,2.0,0.8636319387608327,-0.23129527209416634,2022-01-20,,,566
-0.6836791891386038,-0.18,2.0,0.8636319387608327,-0.23129527209416634,2022-01-21,,,567
-0.5829433513108832,-0.21,2.0,0.8636319387608327,-0.23129527209416634,2022-01-24,,,568
-0.5083546810487065,-0.92,2.0,0.8636319387608327,-0.23129527209416634,2022-01-25,,,569
-0.5906837448389652,-0.77,2.0,0.8636319387608327,-0.23129527209416634,2022-01-26,,,570
-0.6265469958711722,-0.93,2.0,0.8636319387608327,-0.23129527209416634,2022-01-27,,,571
-0.6872375966969378,-0.82,2.0,0.8636319387608327,-0.23129527209416634,2022-01-28,,,572
-0.7137900773575503,-1.09,2.0,0.8636319387608327,-0.23129527209416634,2022-01-31,,,573
-0.7890320618860402,-0.73,2.0,0.8636319387608327,-0.23129527209416634,2022-02-01,,,574
-0.7772256495088322,-1.1,2.0,0.8636319387608327,-0.23129527209416634,2022-02-02,,,575
-0.8417805196070658,-1.23,2.0,0.8636319387608327,-0.23129527209416634,2022-02-03,,,576
-0.9194244156856527,-1.37,2.0,0.8636319387608327,-0.23129527209416634,2022-02-04,,,577
-1.0095395325485224,-1.2,2.0,0.8636319387608327,-0.23129527209416634,2022-02-07,,,578
-1.0476316260388179,-1.0,2.0,0.8636319387608327,-0.23129527209416634,2022-02-08,,,579
-1.0381053008310543,-1.31,2.0,0.8636319387608327,-0.23129527209416634,2022-02-09,,,580
-1.0924842406648434,-1.03,2.0,0.8636319387608327,-0.23129527209416634,2022-02-10,,,581
-1.0799873925318748,-0.94,2.0,0.8636319387608327,-0.23129527209416634,2022-02-11,,,582
-1.0519899140254998,-1.11,2.0,0.8636319387608327,-0.23129527209416634,2022-02-12,,,583
-1.0635919312203999,-1.12,2.0,0.8636319387608327,-0.23129527209416634,2022-02-14,,,584
-1.07487354497632,-1.19,2.0,0.8636319387608327,-0.23129527209416634,2022-02-15,,,585
-1.0978988359810562,-1.33,2.0,0.8636319387608327,-0.23129527209416634,2022-02-16,,,586
-1.144319068784845,-0.95,2.0,0.8636319387608327,-0.23129527209416634,2022-02-17,,,587
-1.105455255027876,-1.27,2.0,0.8636319387608327,-0.23129527209416634,2022-02-18,,,588
-1.138364204022301,-1.6,2.0,0.8636319387608327,-0.23129527209416634,2022-02-21,,,589
-1.230691363217841,-1.31,2.0,0.8636319387608327,-0.23129527209416634,2022-02-22,,,590
-1.2465530905742728,-1.41,2.0,0.8636319387608327,-0.23129527209416634,2022-02-23,,,591
-1.2792424724594182,-1.29,2.0,0.8636319387608327,-0.23129527209416634,2022-02-24,,,592
-1.2813939779675347,-1.13,2.0,0.8636319387608327,-0.23129527209416634,2022-02-25,,,593
-1.2511151823740279,-1.23,2.0,0.8636319387608327,-0.23129527209416634,2022-02-28,,,594
-1.2468921458992224,-1.21,2.0,0.8636319387608327,-0.23129527209416634,2022-03-01,,,595
-1.239513716719378,-1.27,2.0,0.8636319387608327,-0.23129527209416634,2022-03-02,,,596
-1.2456109733755025,-0.9,2.0,0.8636319387608327,-0.23129527209416634,2022-03-03,,,597
-1.1764887787004021,-1.5533333333333335,2.0,0.8636319387608327,-0.23129527209416634,2022-03-04,,,598
-1.2518576896269884,-1.18,2.0,0.8636319387608327,-0.23129527209416634,2022-03-07,,,599
-1.2374861517015907,-2.0,2.0,0.8636319387608327,-0.23129527209416634,2022-03-08,,,600
-1.3899889213612726,-1.09,2.0,0.8636319387608327,-0.23129527209416634,2022-03-09,,,601
-1.329991137089018,-0.93,2.0,0.8636319387608327,-0.23129527209416634,2022-03-10,,,602
-1.2499929096712143,-1.73,2.0,0.8636319387608327,-0.23129527209416634,2022-03-11,,,603
-1.3459943277369715,-1.23,2.0,0.8636319387608327,-0.23129527209416634,2022-03-12,,,604
-1.3227954621895772,-1.07,2.0,0.8636319387608327,-0.23129527209416634,2022-03-14,,,605
-1.2722363697516619,-1.49,2.0,0.8636319387608327,-0.23129527209416634,2022-03-15,,,606
-1.3157890958013296,-1.5,2.0,0.8636319387608327,-0.23129527209416634,2022-03-16,,,607
-1.3526312766410638,-1.43,2.0,0.8636319387608327,-0.23129527209416634,2022-03-17,,,608
-1.3681050213128512,-1.03,2.0,0.8636319387608327,-0.23129527209416634,2022-03-18,,,609
-1.300484017050281,-1.33,2.0,0.8636319387608327,-0.23129527209416634,2022-03-21,,,610
-1.3063872136402248,-1.55,2.0,0.8636319387608327,-0.23129527209416634,2022-03-22,,,611
-1.35510977091218,-1.33,2.0,0.8636319387608327,-0.23129527209416634,2022-03-23,,,612
-1.350087816729744,-1.47,2.0,0.8636319387608327,-0.23129527209416634,2022-03-24,,,613
-1.3740702533837954,-1.57,2.0,0.8636319387608327,-0.23129527209416634,2022-03-25,,,614
-1.4132562027070363,-1.8766666666666667,2.0,0.8636319387608327,-0.23129527209416634,2022-03-28,,,615
-1.5059382954989624,-1.89,2.0,0.8636319387608327,-0.23129527209416634,2022-03-29,,,616
-1.5827506363991701,-1.63,2.0,0.8636319387608327,-0.23129527209416634,2022-03-30,,,617
-1.5922005091193363,-2.13,2.0,0.8636319387608327,-0.23129527209416634,2022-03-31,,,618
-1.699760407295469,-2.01,2.0,0.8636319387608327,-0.23129527209416634,2022-04-01,,,619
-1.7618083258363753,-1.63,2.0,0.8636319387608327,-0.23129527209416634,2022-04-04,,,620
-1.7354466606691004,-1.63,2.0,0.8636319387608327,-0.23129527209416634,2022-04-05,,,621
-1.7143573285352804,-1.55,2.0,0.8636319387608327,-0.23129527209416634,2022-04-06,,,622
-1.6814858628282245,-1.82,2.0,0.8636319387608327,-0.23129527209416634,2022-04-07,,,623
-1.70918869026258,-1.93,2.0,0.8636319387608327,-0.23129527209416634,2022-04-08,,,624
-1.7533509522100639,-1.72,2.0,0.8636319387608327,-0.23129527209416634,2022-04-09,,,625
-1.7466807617680513,-2.19,2.0,0.8636319387608327,-0.23129527209416634,2022-04-11,,,626
-1.835344609414441,-1.57,2.0,0.8636319387608327,-0.23129527209416634,2022-04-12,,,627
-1.7822756875315529,-1.76,2.0,0.8636319387608327,-0.23129527209416634,2022-04-13,,,628
-1.7778205500252424,-1.31,2.0,0.8636319387608327,-0.23129527209416634,2022-04-14,,,629
-1.684256440020194,-1.7,2.0,0.8636319387608327,-0.23129527209416634,2022-04-15,,,630
-1.6874051520161555,-1.93,2.0,0.8636319387608327,-0.23129527209416634,2022-04-19,,,631
-1.7359241216129244,-1.72,2.0,0.8636319387608327,-0.23129527209416634,2022-04-20,,,632
-1.7327392972903397,-2.07,2.0,0.8636319387608327,-0.23129527209416634,2022-04-21,,,633
-1.8001914378322719,-1.73,2.0,0.8636319387608327,-0.23129527209416634,2022-04-22,,,634
-1.7861531502658177,-1.84,2.0,0.8636319387608327,-0.23129527209416634,2022-04-23,,,635
-1.7969225202126544,-1.55,2.0,0.8636319387608327,-0.23129527209416634,2022-04-25,,,636
-1.7475380161701237,-1.82,2.0,0.8636319387608327,-0.23129527209416634,2022-04-26,,,637
-1.762030412936099,-1.54,2.0,0.8636319387608327,-0.23129527209416634,2022-04-27,,,638
-1.7176243303488794,-2.11,2.0,0.8636319387608327,-0.23129527209416634,2022-04-28,,,639
-1.7960994642791035,-1.51,2.0,0.8636319387608327,-0.23129527209416634,2022-04-29,,,640
-1.738879571423283,-1.74,2.0,0.8636319387608327,-0.23129527209416634,2022-05-02,,,641
-1.7391036571386265,-1.37,2.0,0.8636319387608327,-0.23129527209416634,2022-05-03,,,642
-1.6652829257109012,-1.35,2.0,0.8636319387608327,-0.23129527209416634,2022-05-04,,,643
-1.6022263405687212,-1.56,2.0,0.8636319387608327,-0.23129527209416634,2022-05-05,,,644
-1.593781072454977,-1.85,2.0,0.8636319387608327,-0.23129527209416634,2022-05-06,,,645
-1.645024857963982,-1.86,2.0,0.8636319387608327,-0.23129527209416634,2022-05-09,,,646
-1.6880198863711857,-1.61,2.0,0.8636319387608327,-0.23129527209416634,2022-05-10,,,647
-1.6724159090969488,-2.02,2.0,0.8636319387608327,-0.23129527209416634,2022-05-11,,,648
-1.7419327272775593,-2.08,2.0,0.8636319387608327,-0.23129527209416634,2022-05-12,,,649
-1.8095461818220477,-2.085,2.0,0.8636319387608327,-0.23129527209416634,2022-05-13,,,650
-1.8646369454576384,-2.02,2.0,0.8636319387608327,-0.23129527209416634,2022-05-14,,,651
-1.8957095563661106,-1.99,2.0,0.8636319387608327,-0.23129527209416634,2022-05-16,,,652
-1.9145676450928888,-1.84,2.0,0.8636319387608327,-0.23129527209416634,2022-05-17,,,653
-1.8996541160743112,-2.3,2.0,0.8636319387608327,-0.23129527209416634,2022-05-18,,,654
-1.979723292859449,-2.235,2.0,0.8636319387608327,-0.23129527209416634,2022-05-19,,,655
-2.030778634287559,-0.8066666666666666,2.0,0.8636319387608327,-0.23129527209416634,2022-05-20,,,656
-1.7859562407633807,0.06,2.0,0.8636319387608327,-0.23129527209416634,2022-05-23,,,657
-1.4167649926107047,0.12,2.0,0.8636319387608327,-0.23129527209416634,2022-05-24,,,658
-1.1094119940885638,1.0,2.0,0.8636319387608327,-0.23129527209416634,2022-05-25,,,659
-0.6875295952708511,1.685,2.0,0.8636319387608327,-0.23129527209416634,2022-05-27,,,660
-0.2130236762166809,1.31,2.0,0.8636319387608327,-0.23129527209416634,2022-05-30,,,661
0.09158105902665528,1.32,2.0,0.8636319387608327,-0.23129527209416634,2022-05-31,,,662
0.3372648472213242,1.03,2.0,0.8636319387608327,-0.23129527209416634,2022-06-01,,,663
0.4758118777770594,1.32,2.0,0.8636319387608327,-0.23129527209416634,2022-06-02,,,664
0.6446495022216476,1.03,2.0,0.8636319387608327,-0.23129527209416634,2022-06-03,,,665
0.7217196017773182,1.02,2.0,0.8636319387608327,-0.23129527209416634,2022-06-07,,,666
0.7813756814218547,0.62,2.0,0.8636319387608327,-0.23129527209416634,2022-06-08,,,667
0.7491005451374838,0.87,2.0,0.8636319387608327,-0.23129527209416634,2022-06-09,,,668
0.7732804361099871,0.75,2.0,0.8636319387608327,-0.23129527209416634,2022-06-10,,,669
0.7686243488879897,0.78,2.0,0.8636319387608327,-0.23129527209416634,2022-06-11,,,670
0.7708994791103918,2.9175,2.0,0.8636319387608327,-0.23129527209416634,2022-06-14,,,671
1.2002195832883134,0.83,2.0,0.8636319387608327,-0.23129527209416634,2022-06-15,,,672
1.1261756666306506,0.87,2.0,0.8636319387608327,-0.23129527209416634,2022-06-16,,,673
